True,"""Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""I supported tort reform with regard to securities...product liability...interstate commerce.""",Fred Thompson,Republican,1,4,3,3,0
Mostly False,"Thompson ""voted against $250,000 caps on damages (and) almost anything that would make our legal system fairer.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""Mitt Romney opposed the gun lobby, even Ronald Reagan.""",Log Cabin Republicans,none,0,0,0,2,0
Half-True,"""Fences have not worked. The Great Wall of China, the Berlin Wall. That's not good among peoples, especially friends like the United States and Mexico.""",Bill Richardson,Democrat,1,2,3,8,1
Pants on Fire!,"The signers of the Declaration of Independence were ""brave people, most of whom, by the way, were clergymen.""",Mike Huckabee,Republican,12,5,9,3,4
Half-True,"President Clinton ""reduced the scale of our military dramatically.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"""I brought down crime more than anyone in this country -- maybe in the history of this country -- while I was mayor of New York City."" -",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"He received ""A"" ratings from ""every conservative organization that gives ratings.""",Tom Tancredo,Republican,2,4,1,1,0
Mostly True,"""The founders advised non-interventionism.""",Ron Paul,Republican,4,7,8,8,3
False,"""The Clintons now charge the Secret Service $10,000 monthly rent for the use of (a) Secret Service residence and that rent is just about equal to their mortgage payment.""",Chain email,none,11,44,8,5,106
False,"Clinton ""refused repeated requests to meet with the Gold Star Mothers.""",Chain email,none,11,44,8,5,106
True,"""Senator Clinton tried to spend $1 million on the Woodstock Concert Museum.""",John McCain,Republican,32,41,31,37,8
True," Nearly half of Hispanic voters in Arizona's last election supported four measures that were ""very tough on illegal immigration.""",Hillary Clinton,Democrat,41,31,69,78,8
Mostly True,"""I've seen (life) from the factory floor when I was working the graveyard shift ...and I'd be ankle-deep in water at the Murray Ohio bicycle plant where I was running a machine that was so loud I couldn't hear myself yell if I wanted to.""",Fred Thompson,Republican,1,4,3,3,0
Mostly True,"""First, he was in favor of my plan, now he's attacking it.""",Joe Biden,Democrat,12,10,23,17,4
Half-True,"""First, he said he would take all of our troops out in six months, and now he acknowledges it would take a year.""",Joe Biden,Democrat,12,10,23,17,4
True,"""First, he said he would leave residual forces in Iraq, and now he says he wouldn't.""",Joe Biden,Democrat,12,10,23,17,4
True,"""What happens is people like Warren Buffett — and he says this himself...pay 15 percent on the millions of dollars that they earn from wealth income... while their secretary is paying a higher rate on her work income. It's not right.""",John Edwards,Democrat,0,2,4,4,1
Mostly True,"Mitt Romney has ""a pro-choice record.""",Log Cabin Republicans,none,0,0,0,2,0
Mostly False,"In 2006, Arizona had four ballot issues that were ""very tough on illegal immigration... Forty-seven percent of the Hispanics in Arizona voted for them.""",Tom Tancredo,Republican,2,4,1,1,0
Mostly True,"Mitt Romney boasts that he is ""proud to be the only major candidate for president to sign the tax pledge. The others have not.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"""John Edwards never -- has ever from the beginning of his political career has never taken PAC money or the money of Washington lobbyists. Ever.""
-Joe Trippi, senior campaign adviser",John Edwards,Democrat,0,2,4,4,1
True,"""With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program.""",Joe Biden,Democrat,12,10,23,17,4
False,"""Another one he should veto is the SCHIP program, which he should say 'Take the C out of, because now it's for everybody, like every other entitlement program.'""",John McCain,Republican,32,41,31,37,8
Mostly True,"""With the resources it takes to execute just over three months of the Iraq war, we could fully fund the expansion of health care for needy children that Bush vetoed.""",Chris Dodd,Democrat,0,0,3,3,0
True,"""This (SCHIP) is socialized medicine. It is going to go to families that make $60,000 a year. Those aren't poor children.""",Duncan Hunter,Republican,0,1,0,2,2
False,"""We spent $223-million on a bridge in Alaska to an island with 50 people on it.""",John McCain,Republican,32,41,31,37,8
True,"""We spent approximately $20-billion of that money on pork barrel, earmark projects. Maybe if we had done it right, maybe some of that money would have gone to inspect those bridges and other bridges across the country.""",John McCain,Republican,32,41,31,37,8
Half-True,"""Earmarked dollars have doubled just since 2000, and more than tripled in the last 10 years.""",John McCain,Republican,32,41,31,37,8
Mostly True,"""She stood by our National Guard and Reserve and kept standing till they received health care they deserved.""",Hillary Clinton,Democrat,41,31,69,78,8
False," ""Rural schools enroll 40 percent of American children, but receive only 22 percent of federal education funding.""",John Edwards,Democrat,0,2,4,4,1
False,"""The Iraq Study Group reported that (Saddam Hussein) had designs on reviving his nuclear program.""",Fred Thompson,Republican,1,4,3,3,0
Half-True,"""A lot of people don't know that 50,000 Americans now make their living off eBay.""",John McCain,Republican,32,41,31,37,8
Half-True,"""I cut taxes 23 times when I was mayor of New York City.""",Rudy Giuliani,Republican,9,11,10,7,5
True,"""She stood by ground zero workers who sacrificed their health after so many sacrificed their lives and kept standing till this administration took action.""",Hillary Clinton,Democrat,41,31,69,78,8
Half-True,"Rural schools ""face the highest dropout rates, the lowest college enrollment rates, have the lowest average teacher salaries...""",John Edwards,Democrat,0,2,4,4,1
Half-True,"""Hillary stood up for universal health care when almost no one else would, and kept standing till 6-million kids had coverage.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""Look, I believe in accountability. In 1983, I led the effort in Arkansas to improve our schools.""",Hillary Clinton,Democrat,41,31,69,78,8
True,"""I don't think that Rudy or Fred or John McCain support the marriage amendment.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"""I have not changed my position on the (gay) marriage amendment or anything else related to marriage.""",Mitt Romney,Republican,34,32,58,33,19
Mostly False,"""The reality is, with a $2 trillion-a-year health care budget, we're spending more on health care, nearly 17 percent of our gross domestic product, versus 3.8 percent of GDP on the entire military budget.""",Mike Huckabee,Republican,12,5,9,3,4
False,"""I was the first presidential candidate to lay out a specific, truly universal health care plan.""",John Edwards,Democrat,0,2,4,4,1
Mostly False,"""McCain Trying to Have it Both Ways on Iraq""",Democratic National Committee,none,8,2,11,8,0
True,"""He's sued gun manufacturers. He was supportive of Brady. He was supportive of things like assault weapon bans.""",Mike Huckabee,Republican,12,5,9,3,4
Mostly False,"""If we manufactured 5-million of these 2.5-meg windmills across the country, we could electrify the entire nation — the entire nation.""",Mike Gravel,Libertarian,1,0,1,0,1
True,"""One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth.""",John McCain,Republican,32,41,31,37,8
Half-True,"""It doesn't make sense to me to send $1-billion a day out of our
country. We can be energy independent and should be.""",Mitt Romney,Republican,34,32,58,33,19
True,"""With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.""",Fred Thompson,Republican,1,4,3,3,0
True,"""I opposed this war from the beginning. I opposed the war in 2002. I opposed the war in 2003. I opposed it in 2004 and 2005 and 2006.""",Barack Obama,Democrat,69,71,161,165,9
Half-True,"""When I was mayor of New York City, I encouraged adoptions. Adoptions went up 65-70 percent. Abortions went down 16 percent.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""Today New Mexico (has) the sixth-fastest growing economy.""",Bill Richardson,Democrat,1,2,3,8,1
True,"""Social Security ... is solid through about 2040 without any changes whatsoever.""",Dennis Kucinich,Democrat,1,4,5,6,0
False,"""There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.""",Joe Biden,Democrat,12,10,23,17,4
Half-True,"""Mayor Giuliani made New York City what's known as a 'sanctuary city,' where illegal aliens were allowed to come. And he instructed the leaders of the city not to enforce the law, not to enforce immigration law.""",Mitt Romney,Republican,34,32,58,33,19
Pants on Fire!,"""I'm probably one of the four or five best-known Americans in the world.""",Rudy Giuliani,Republican,9,11,10,7,5
Mostly True,"""Bill Richardson is the only major Democratic candidate with a plan to withdraw all American troops from Iraq. All of the other major Democratic candidates support leaving American troops in Iraq indefinitely.""",Bill Richardson,Democrat,1,2,3,8,1
True,"""Obama Skips Out On Condemning Left-Wing Attacks On Gen. Petraeus Despite Casting Other 'Important Votes' Earlier And Later In The Day.""",Republican National Committee,none,6,6,11,5,2
Half-True,"""The Republican governor who stood up and cut spending instead of raising taxes.""",Mitt Romney,Republican,34,32,58,33,19
Half-True,"""21-million Americans could have a four-year college scholarship for the money we've squandered in Iraq. 7.6-million teachers could have been hired last year if we weren't squandering this money.""",Mike Gravel,Libertarian,1,0,1,0,1
Mostly True,"""And it's going to be difficult for us to do this as long as we're spending $275 million a day on a war that should have never been authorized...""",Barack Obama,Democrat,69,71,161,165,9
True,"Obama ""won health care for 150,000 people.""",Barack Obama,Democrat,69,71,161,165,9
Mostly True,"""Sixty-one percent of our active military are currently listed as overweight.""",Mike Huckabee,Republican,12,5,9,3,4
